Level,Date,State FIPS,State Postal Code,County FIPS,County Name,Population Staying at Home,Population Not Staying at Home,Number of Trips,Number of Trips <1,Number of Trips 1-3,Number of Trips 3-5,Number of Trips 5-10,Number of Trips 10-25,Number of Trips 25-50,Number of Trips 50-100,Number of Trips 100-250,Number of Trips 250-500,Number of Trips >=500,Row ID,Week,Month
County,2019/07/06,06,CA,06081,San Mateo County,148581,617992,3782785,1086483,1015958,421866,537431,534276,133126,31385,13111,1813,7336,06-06081-20190706,26,7
County,2019/07/06,06,CA,06075,San Francisco County,236057,645492,3576488,1128260,994358,469801,584757,277519,81095,25384,7693,1825,5796,06-06075-20190706,26,7
County,2019/07/06,06,CA,06001,Alameda County,331503,1339826,7943780,2352222,2025939,897381,1033839,1192098,321192,72404,21364,4513,22828,06-06001-20190706,26,7
County,2019/07/07,06,CA,06075,San Francisco County,237790,643759,3024669,913981,869456,398218,505569,220245,71383,26260,9229,2525,7803,06-06075-20190707,27,7
County,2019/07/07,06,CA,06081,San Mateo County,152225,614348,3311250,919327,888314,382736,471092,469894,122447,28909,15221,3293,10017,06-06081-20190707,27,7
County,2019/07/07,06,CA,06085,Santa Clara County,376174,1551678,8166606,2244802,2110493,909666,1378695,1062381,320609,87827,29265,8209,14659,06-06085-20190707,27,7
County,2019/07/07,06,CA,06001,Alameda County,345573,1325756,6882227,1964507,1773100,768033,931241,1036579,287831,65590,26160,6062,23124,06-06001-20190707,27,7
County,2019/07/08,06,CA,06001,Alameda County,332247,1339082,7380036,2111319,1869364,786614,988907,1241509,293508,47234,16307,4752,20522,06-06001-20190708,27,7
County,2019/07/08,06,CA,06075,San Francisco County,246833,634716,3193910,1018228,908932,416415,511788,222691,81080,20396,5772,1847,6761,06-06075-20190708,27,7
County,2019/07/08,06,CA,06081,San Mateo County,147710,618863,3577871,1006206,935876,394009,547209,546011,109816,18714,8490,2015,9525,06-06081-20190708,27,7
County,2019/07/08,06,CA,06085,Santa Clara County,360793,1567059,8636787,2341024,2181803,926892,1549012,1218871,316620,67851,15510,5547,13657,06-06085-20190708,27,7
County,2019/07/09,06,CA,06001,Alameda County,335209,1336120,7381234,2124962,1867203,770711,1005919,1232820,307753,41420,11436,3696,15314,06-06001-20190709,27,7
County,2019/07/09,06,CA,06075,San Francisco County,254751,626798,3255000,1148663,871742,410115,489854,218910,84989,17993,4553,1986,6195,06-06075-20190709,27,7
County,2019/07/09,06,CA,06081,San Mateo County,150842,615731,3641059,1060081,959026,390595,545868,544306,109317,15830,6733,1690,7613,06-06081-20190709,27,7
County,2019/07/09,06,CA,06085,Santa Clara County,367594,1560258,8863332,2444894,2216729,938164,1597119,1260170,316778,61071,13018,4391,10998,06-06085-20190709,27,7
County,2019/07/10,06,CA,06001,Alameda County,326798,1344531,7414211,2108266,1835491,814360,990562,1258668,329484,44519,12585,3642,16634,06-06001-20190710,27,7
County,2019/07/10,06,CA,06075,San Francisco County,251674,629875,3293831,1095891,923401,408271,522866,225582,85407,20638,4483,1687,5605,06-06075-20190710,27,7
County,2019/07/10,06,CA,06081,San Mateo County,147417,619156,3651471,1034534,929382,398241,581358,561572,116478,15946,6066,1588,6306,06-06081-20190710,27,7
County,2019/07/10,06,CA,06085,Santa Clara County,358353,1569499,8818502,2381869,2215576,937522,1563208,1296979,333304,62771,13041,4169,10063,06-06085-20190710,27,7
County,2019/07/11,06,CA,06001,Alameda County,325853,1345476,7424657,2065383,1848056,815112,1034357,1261684,320741,42551,12981,4389,19403,06-06001-20190711,27,7
County,2019/07/11,06,CA,06085,Santa Clara County,363158,1564694,8924288,2371256,2216880,972074,1640267,1273539,361638,59775,13688,4332,10839,06-06085-20190711,27,7
County,2019/07/11,06,CA,06081,San Mateo County,152101,614472,3829788,1071490,1043337,434356,573058,559010,116199,16935,7103,1553,6747,06-06081-20190711,27,7
County,2019/07/11,06,CA,06075,San Francisco County,257474,624075,3377238,1132476,938705,423564,521566,234435,94157,19650,4746,1818,6121,06-06075-20190711,27,7
County,2019/07/12,06,CA,06075,San Francisco County,248269,633280,3638401,1248499,1005972,464863,545555,249644,89133,21179,6420,1667,5469,06-06075-20190712,27,7
County,2019/07/12,06,CA,06081,San Mateo County,143341,623232,4028702,1143903,1072419,445255,609191,601003,121508,18708,8675,1774,6266,06-06081-20190712,27,7
County,2019/07/12,06,CA,06085,Santa Clara County,349368,1578484,9422758,2520952,2358793,1049159,1655520,1361884,388303,57390,16071,5044,9642,06-06085-20190712,27,7
County,2019/07/12,06,CA,06001,Alameda County,317592,1353737,7965158,2248919,2057783,883435,1065551,1310772,312656,49809,16569,3851,15813,06-06001-20190712,27,7
County,2019/07/13,06,CA,06075,San Francisco County,253504,628045,3622780,1239676,996420,452324,549823,265448,82233,24206,6369,1648,4633,06-06075-20190713,27,7
County,2019/07/13,06,CA,06081,San Mateo County,152240,614333,3970622,1138249,1087009,447961,574285,546096,132770,26372,10202,1972,5706,06-06081-20190713,27,7
County,2019/07/13,06,CA,06085,Santa Clara County,371139,1556713,9785473,2780541,2540924,1054633,1649697,1278681,373837,72207,21082,5319,8552,06-06085-20190713,27,7
County,2019/07/13,06,CA,06001,Alameda County,339942,1331387,8089134,2313974,2138305,919036,1075498,1222405,322983,62327,17432,4407,12767,06-06001-20190713,27,7
County,2019/07/14,06,CA,06085,Santa Clara County,380537,1547315,8663121,2369310,2257420,951481,1469922,1147759,349007,73914,24008,6305,13995,06-06085-20190714,28,7
County,2019/07/14,06,CA,06081,San Mateo County,156331,610242,3508600,995053,975067,371993,501959,489900,123338,29109,12913,2447,6821,06-06081-20190714,28,7
County,2019/07/14,06,CA,06075,San Francisco County,255728,625821,3282021,1091745,920763,405543,500020,246792,75004,25072,7950,2005,7127,06-06075-20190714,28,7
County,2019/07/14,06,CA,06001,Alameda County,350008,1321321,7233934,2092845,1906114,817107,952599,1071102,285809,56082,20987,5578,25711,06-06001-20190714,28,7
County,2019/07/15,06,CA,06001,Alameda County,319736,1351593,7631412,2184126,1976284,836852,1022858,1226831,305663,40045,13033,4063,21657,06-06001-20190715,28,7
County,2019/07/15,06,CA,06075,San Francisco County,251401,630148,3443174,1179236,933055,449988,524358,240479,85467,16833,5028,1692,7038,06-06075-20190715,28,7
County,2019/07/15,06,CA,06081,San Mateo County,144577,621996,3763567,1093301,992644,415262,576172,540982,111762,15256,7947,1921,8320,06-06081-20190715,28,7
County,2019/07/15,06,CA,06085,Santa Clara County,352499,1575353,8912257,2445082,2213667,976330,1605589,1258806,325997,54339,13808,5353,13286,06-06085-20190715,28,7
County,2019/07/16,06,CA,06075,San Francisco County,246325,635224,3415333,1140978,938999,452452,532644,234017,87662,15482,5060,1536,6503,06-06075-20190716,28,7
County,2019/07/16,06,CA,06081,San Mateo County,141568,625005,3725498,1044246,996888,409827,574378,556793,113093,15381,5339,1673,7880,06-06081-20190716,28,7
County,2019/07/16,06,CA,06085,Santa Clara County,352242,1575610,8979775,2429434,2260796,972912,1607958,1300741,322583,54944,13740,4375,12292,06-06085-20190716,28,7
County,2019/07/16,06,CA,06001,Alameda County,317231,1354098,7586660,2173305,1916841,820448,1031414,1269245,300409,36848,12128,3851,22171,06-06001-20190716,28,7
County,2019/07/17,06,CA,06085,Santa Clara County,353163,1574689,9385700,2508125,2399737,1037650,1659071,1359761,335490,57626,13313,4021,10906,06-06085-20190717,28,7
County,2019/07/17,06,CA,06081,San Mateo County,143479,623094,3980761,1131486,1066405,438069,601689,591406,121795,15498,5674,1360,7379,06-06081-20190717,28,7
County,2019/07/17,06,CA,06075,San Francisco County,246528,635021,3520182,1162319,984801,457135,556437,245563,86360,15163,4668,1618,6118,06-06075-20190717,28,7
County,2019/07/17,06,CA,06001,Alameda County,315040,1356289,8015404,2277279,2080506,888684,1083844,1305541,307182,41610,10880,3410,16468,06-06001-20190717,28,7
County,2019/07/18,06,CA,06001,Alameda County,319684,1351645,7853205,2239878,1972115,878405,1080080,1302883,293778,42638,12627,3993,26808,06-06001-20190718,28,7
County,2019/07/18,06,CA,06075,San Francisco County,247110,634439,3426428,1167882,939874,441940,523238,235627,84071,17776,4685,2224,9111,06-06075-20190718,28,7
County,2019/07/18,06,CA,06081,San Mateo County,143644,622929,3818310,1052094,998886,452452,597324,569408,114407,17125,6403,1933,8278,06-06081-20190718,28,7
County,2019/07/18,06,CA,06085,Santa Clara County,355484,1572368,9248747,2538804,2307703,999409,1658639,1327827,326945,54982,14393,5163,14882,06-06085-20190718,28,7
County,2019/07/19,06,CA,06001,Alameda County,318928,1352401,8166880,2300022,2078035,916468,1110175,1374618,302496,47438,18124,4640,14864,06-06001-20190719,28,7
County,2019/07/19,06,CA,06075,San Francisco County,247841,633708,3664387,1254765,1004208,468033,559225,262051,82529,18078,6824,2115,6559,06-06075-20190719,28,7
County,2019/07/19,06,CA,06081,San Mateo County,143349,623224,4053833,1124187,1084549,465515,615430,608520,115826,20076,10668,1988,7074,06-06081-20190719,28,7
County,2019/07/19,06,CA,06085,Santa Clara County,354360,1573492,9690064,2573023,2455560,1049822,1753694,1420162,341429,60104,19183,5858,11229,06-06085-20190719,28,7
County,2019/07/20,06,CA,06001,Alameda County,332729,1338600,8281156,2359179,2145734,964240,1116345,1280247,314137,62789,19788,4174,14523,06-06001-20190720,28,7
County,2019/07/20,06,CA,06075,San Francisco County,249112,632437,3815046,1239519,1042748,518117,601403,293653,85164,21396,6505,1568,4973,06-06075-20190720,28,7
County,2019/07/20,06,CA,06081,San Mateo County,148325,618248,4116268,1181946,1112475,441619,631633,568800,134637,26805,10581,1716,6056,06-06081-20190720,28,7
County,2019/07/20,06,CA,06085,Santa Clara County,365899,1561953,9960565,2848815,2550746,1109396,1658342,1311137,372152,72838,21258,5758,10123,06-06085-20190720,28,7
County,2019/07/21,06,CA,06085,Santa Clara County,376003,1551849,8846693,2420809,2349375,1000728,1540126,1080592,334541,71630,28960,6635,13297,06-06085-20190721,29,7
County,2019/07/21,06,CA,06081,San Mateo County,153430,613143,3596421,972897,986680,451652,520143,484992,121277,31228,15760,2715,9077,06-06081-20190721,29,7
County,2019/07/21,06,CA,06075,San Francisco County,242633,638916,3410168,1067516,951123,483737,544011,245763,77493,22483,8041,2248,7753,06-06075-20190721,29,7
County,2019/07/21,06,CA,06001,Alameda County,340989,1330340,7153048,1925548,1891805,868288,987292,1098853,272476,60905,20872,5051,21958,06-06001-20190721,29,7
County,2019/07/22,06,CA,06001,Alameda County,331023,1340306,7441439,2135817,1861582,825269,974420,1261063,289360,43515,14410,3960,32043,06-06001-20190722,29,7
County,2019/07/22,06,CA,06075,San Francisco County,251044,630505,3337846,1090464,942769,437056,526244,231270,78012,14913,5895,2137,9086,06-06075-20190722,29,7
County,2019/07/22,06,CA,06081,San Mateo County,152351,614222,3743254,1050414,1004428,422971,572361,540153,114358,16916,8284,2256,11113,06-06081-20190722,29,7
County,2019/07/22,06,CA,06085,Santa Clara County,361359,1566493,9078273,2494788,2275724,976163,1633675,1290327,316495,54913,16432,5496,14260,06-06085-20190722,29,7
County,2019/07/23,06,CA,06001,Alameda County,337081,1334248,7345720,2084893,1867371,806119,1006104,1211903,285330,36867,11184,3430,32519,06-06001-20190723,29,7
County,2019/07/23,06,CA,06075,San Francisco County,258460,623089,3418957,1157219,945670,473839,509249,220974,82216,14295,4917,1913,8665,06-06075-20190723,29,7
County,2019/07/23,06,CA,06081,San Mateo County,155716,610857,3683474,1071764,956559,408669,561390,552098,103829,11901,5921,2125,9218,06-06081-20190723,29,7
County,2019/07/23,06,CA,06085,Santa Clara County,371788,1556064,9187681,2490720,2342073,989186,1658889,1305715,324425,46935,12035,4489,13214,06-06085-20190723,29,7
County,2019/07/24,06,CA,06001,Alameda County,336143,1335186,7889776,2251310,2019203,874942,1079311,1297446,293185,40138,11742,3076,19423,06-06001-20190724,29,7
County,2019/07/24,06,CA,06075,San Francisco County,257085,624464,3562244,1209398,966063,460326,589077,229999,80813,13979,4714,1849,6026,06-06075-20190724,29,7
County,2019/07/24,06,CA,06081,San Mateo County,154160,612413,4017794,1156213,1058193,452484,625222,584775,109940,16075,6231,1677,6984,06-06081-20190724,29,7
County,2019/07/24,06,CA,06085,Santa Clara County,366981,1560871,9424520,2522475,2407282,1050066,1639491,1395565,334851,48264,12053,4330,10143,06-06085-20190724,29,7
County,2019/07/25,06,CA,06001,Alameda County,331939,1339390,7348864,2023422,1870627,851450,1032489,1211664,265097,35759,13355,4088,40913,06-06001-20190725,29,7
County,2019/07/25,06,CA,06075,San Francisco County,255238,626311,3306238,1101249,906296,426756,546464,221112,73734,12813,5809,2100,9905,06-06075-20190725,29,7
County,2019/07/25,06,CA,06081,San Mateo County,153114,613459,3602507,976277,937072,428670,564770,551757,107813,16202,7261,2178,10507,06-06081-20190725,29,7
County,2019/07/25,06,CA,06085,Santa Clara County,368660,1559192,9220327,2462532,2353172,1028396,1651493,1346389,297568,47869,12601,5295,15012,06-06085-20190725,29,7
County,2019/07/26,06,CA,06001,Alameda County,329608,1341721,7809670,2231264,1969244,868401,1094239,1269802,286765,42785,18535,4377,24258,06-06001-20190726,29,7
County,2019/07/26,06,CA,06075,San Francisco County,252416,629133,3484152,1189772,950864,448423,566347,215774,77897,17457,7712,2003,7903,06-06075-20190726,29,7
County,2019/07/26,06,CA,06081,San Mateo County,148431,618142,3706410,1034950,992989,443683,551221,540169,101367,19715,10484,2896,8936,06-06081-20190726,29,7
County,2019/07/26,06,CA,06085,Santa Clara County,361806,1566046,9490029,2557634,2481257,1031431,1641849,1354762,324844,58783,21341,5964,12164,06-06085-20190726,29,7
County,2019/07/27,06,CA,06085,Santa Clara County,377376,1550476,9742943,2819469,2523088,1060245,1618106,1247439,357704,78961,22879,4918,10134,06-06085-20190727,29,7
County,2019/07/27,06,CA,06081,San Mateo County,155571,611002,3733957,1037273,1022983,414836,568351,510234,130079,30290,11196,1920,6795,06-06081-20190727,29,7
County,2019/07/27,06,CA,06075,San Francisco County,252677,628872,3663189,1237306,999773,470870,602056,248525,71700,19271,6528,1798,5362,06-06075-20190727,29,7
County,2019/07/27,06,CA,06001,Alameda County,347356,1323973,7813125,2220598,2048468,890206,1069378,1198396,285327,60086,17262,4395,19009,06-06001-20190727,29,7
County,2019/07/28,06,CA,06085,Santa Clara County,386740,1541112,8522593,2218955,2337197,920699,1502175,1092148,336265,75958,24284,5533,9379,06-06085-20190728,30,7
County,2019/07/28,06,CA,06081,San Mateo County,162879,603694,3268035,873445,892275,389340,484748,453813,117940,29446,15949,2557,8522,06-06081-20190728,30,7
County,2019/07/28,06,CA,06075,San Francisco County,247673,633876,3525350,1199081,959823,447712,599925,214096,71179,20018,7133,1870,4513,06-06075-20190728,30,7
County,2019/07/28,06,CA,06001,Alameda County,356434,1314895,7074233,2001310,1867520,837282,968419,1033029,262109,55694,23519,4222,21129,06-06001-20190728,30,7
County,2019/07/29,06,CA,06075,San Francisco County,245084,636465,3374613,1080641,950910,476678,537796,224278,75423,15715,5981,1751,5440,06-06075-20190729,30,7
County,2019/07/29,06,CA,06081,San Mateo County,151499,615074,3354905,868438,905853,433441,528055,482540,101627,17742,7501,1891,7817,06-06081-20190729,30,7
County,2019/07/29,06,CA,06085,Santa Clara County,356219,1571633,8810142,2310568,2206056,967271,1646614,1298451,293269,60450,14107,4005,9351,06-06085-20190729,30,7
County,2019/07/29,06,CA,06001,Alameda County,327208,1344121,7146033,2013611,1844423,841521,994928,1109969,256087,39420,13969,3608,28497,06-06001-20190729,30,7
County,2019/07/30,06,CA,06085,Santa Clara County,363282,1564570,8977318,2402214,2260586,979500,1658194,1321408,283137,47722,12406,3255,8896,06-06085-20190730,30,7
County,2019/07/30,06,CA,06081,San Mateo County,155069,611504,3403408,883804,915264,456940,521444,495461,100390,14167,6605,1926,7407,06-06081-20190730,30,7
County,2019/07/30,06,CA,06075,San Francisco County,252132,629417,3401356,1089975,980117,486563,532833,207816,80113,13124,4764,1579,4472,06-06075-20190730,30,7
County,2019/07/30,06,CA,06001,Alameda County,336277,1335052,7353119,2059438,1914594,856471,1062390,1131926,258916,33647,11379,2753,21605,06-06001-20190730,30,7
County,2019/07/31,06,CA,06001,Alameda County,324711,1346618,7220259,1941848,1869071,858672,1055108,1148744,264137,36933,12944,3335,29467,06-06001-20190731,30,7
County,2019/07/31,06,CA,06075,San Francisco County,248671,632878,3460779,1115425,965650,489834,568787,220032,77349,12733,4594,1688,4687,06-06075-20190731,30,7
County,2019/07/31,06,CA,06081,San Mateo County,154510,612063,3491207,957490,921527,451933,533885,493754,101407,14258,6766,1933,8254,06-06081-20190731,30,7
County,2019/07/31,06,CA,06085,Santa Clara County,357946,1569906,9034238,2342994,2297013,987489,1699520,1357133,276699,46916,13206,3440,9828,06-06085-20190731,30,7
County,2019/08/01,06,CA,06085,Santa Clara County,343001,1584851,8957612,2332534,2265155,992559,1652779,1316461,317581,48734,19172,3725,8912,06-06085-20190801,30,8
County,2019/08/01,06,CA,06081,San Mateo County,148239,618334,3418749,889517,912686,438678,532373,502818,105240,19218,7686,1934,8599,06-06081-20190801,30,8
County,2019/08/01,06,CA,06075,San Francisco County,240414,641135,3438335,1113945,990357,483042,520699,224865,78538,14467,5542,1833,5047,06-06075-20190801,30,8
County,2019/08/01,06,CA,06001,Alameda County,312039,1359290,7198487,1954024,1807127,866355,1071716,1159651,251703,40546,14186,3527,29652,06-06001-20190801,30,8
County,2019/08/02,06,CA,06001,Alameda County,314225,1357104,7570199,2087254,1987305,899378,1054732,1178329,267261,47262,18024,3897,26757,06-06001-20190802,30,8
County,2019/08/02,06,CA,06075,San Francisco County,238859,642690,3549977,1132541,1015152,511780,544863,238304,76205,16673,7436,1871,5152,06-06075-20190802,30,8
County,2019/08/02,06,CA,06081,San Mateo County,146475,620098,3555687,935580,943048,460176,567364,498603,109552,19259,10904,2324,8877,06-06081-20190802,30,8
County,2019/08/02,06,CA,06085,Santa Clara County,345351,1582501,9222872,2399615,2365947,1001873,1682305,1382102,298986,55228,22856,4722,9238,06-06085-20190802,30,8
County,2019/08/03,06,CA,06001,Alameda County,334931,1336398,7719301,2181158,2044458,932436,1057246,1129659,269209,56081,19374,3961,25719,06-06001-20190803,30,8
County,2019/08/03,06,CA,06075,San Francisco County,246675,634874,3730634,1218888,1021743,509087,607259,264213,76217,20996,6268,1562,4401,06-06075-20190803,30,8
County,2019/08/03,06,CA,06081,San Mateo County,152454,614119,3656654,953719,1014615,484901,549601,490400,115026,26194,12626,2287,7285,06-06081-20190803,30,8
County,2019/08/03,06,CA,06085,Santa Clara County,368435,1559417,9605203,2520939,2589396,1062336,1699146,1292037,335217,66915,26527,4414,8276,06-06085-20190803,30,8
County,2019/08/04,06,CA,06001,Alameda County,338777,1332552,6628183,1734132,1778408,908435,946772,909104,231541,57440,22684,4773,34894,06-06001-20190804,31,8
County,2019/08/04,06,CA,06075,San Francisco County,237004,644545,3388144,1064577,970694,505704,501103,234710,72588,22648,8482,2035,5603,06-06075-20190804,31,8
County,2019/08/04,06,CA,06081,San Mateo County,155221,611352,3224536,784418,933272,438855,480172,429615,104791,28597,13709,2320,8787,06-06081-20190804,31,8
County,2019/08/04,06,CA,06085,Santa Clara County,377576,1550276,8444715,2171316,2257724,965108,1556739,1085801,293934,67148,30301,5473,11171,06-06085-20190804,31,8
County,2019/08/05,06,CA,06001,Alameda County,322440,1348889,6932691,1931060,1773070,872144,949704,1060834,252862,43470,15951,4307,29289,06-06001-20190805,31,8
County,2019/08/05,06,CA,06075,San Francisco County,247718,633831,3364547,1064745,967543,470267,543623,218003,72182,14949,6178,1731,5326,06-06075-20190805,31,8
County,2019/08/05,06,CA,06081,San Mateo County,152226,614347,3220368,846126,842207,415694,497411,478505,100981,18200,8995,2351,9898,06-06081-20190805,31,8
County,2019/08/05,06,CA,06085,Santa Clara County,361104,1566748,8564025,2218328,2184793,947618,1591493,1257256,278662,52081,18217,4873,10704,06-06085-20190805,31,8
County,2019/08/06,06,CA,06001,Alameda County,339481,1331848,7189257,2005385,1811411,868866,1015946,1133611,269463,42108,14514,3327,24626,06-06001-20190806,31,8
County,2019/08/06,06,CA,06075,San Francisco County,257409,624140,3463632,1178758,966754,456609,546725,211107,79578,12812,4885,1486,4918,06-06075-20190806,31,8
County,2019/08/06,06,CA,06081,San Mateo County,160591,605982,3484817,976327,908216,412684,546181,507697,101782,15299,7155,1764,7712,06-06081-20190806,31,8
County,2019/08/06,06,CA,06085,Santa Clara County,378400,1549452,8834185,2341127,2279487,942272,1603633,1315390,278221,44908,15365,3790,9992,06-06085-20190806,31,8
County,2019/08/07,06,CA,06001,Alameda County,344314,1327015,8169388,2396401,2126218,887858,1106775,1309784,276586,34880,14233,3361,13292,06-06001-20190807,31,8
County,2019/08/07,06,CA,06075,San Francisco County,263146,618403,3697327,1297394,1042435,480924,558260,219621,74041,12867,5676,1601,4508,06-06075-20190807,31,8
County,2019/08/07,06,CA,06081,San Mateo County,158558,608015,3729076,1039965,997848,418302,587779,550128,105199,15078,5872,1623,7282,06-06081-20190807,31,8
County,2019/08/07,06,CA,06085,Santa Clara County,384395,1543457,9824998,2732406,2513683,1054569,1744318,1423007,289771,44297,12433,3284,7230,06-06085-20190807,31,8
County,2019/08/08,06,CA,06085,Santa Clara County,350499,1577353,8398595,2029488,2378792,936911,1509411,1190066,268502,52579,16421,4012,12413,06-06085-20190808,31,8
County,2019/08/08,06,CA,06081,San Mateo County,141286,625287,3213181,731996,852716,552841,504259,442386,93646,15309,7654,1937,10437,06-06081-20190808,31,8
County,2019/08/08,06,CA,06075,San Francisco County,247334,634215,3385651,1106445,913389,491312,538513,227491,78559,16744,6083,1668,5447,06-06075-20190808,31,8
County,2019/08/08,06,CA,06001,Alameda County,309009,1362320,6782841,1757142,1758094,884495,994363,1043245,245886,35327,13403,3883,47003,06-06001-20190808,31,8
County,2019/08/09,06,CA,06085,Santa Clara County,303431,1624421,9628111,2411236,2850613,1033797,1616848,1288189,333436,65424,20246,2491,5831,06-06085-20190809,31,8
County,2019/08/09,06,CA,06081,San Mateo County,128366,638207,3783213,868596,1118418,609737,558140,486610,108808,19492,7791,1163,4458,06-06081-20190809,31,8
County,2019/08/09,06,CA,06075,San Francisco County,222550,658999,3990337,1384297,1098361,536371,600044,252829,90835,18963,5566,1015,2056,06-06075-20190809,31,8
County,2019/08/09,06,CA,06001,Alameda County,268862,1402467,7633666,2062981,2171741,877985,1083465,1073709,277119,48049,15378,2400,20839,06-06001-20190809,31,8
County,2019/08/10,06,CA,06085,Santa Clara County,329842,1598010,9812440,2612567,2770025,1152355,1573353,1232268,364601,77300,21057,2537,6377,06-06085-20190810,31,8
County,2019/08/10,06,CA,06081,San Mateo County,134756,631817,3893063,918303,1129283,658157,566146,459821,119901,28065,7608,1152,4627,06-06081-20190810,31,8
County,2019/08/10,06,CA,06075,San Francisco County,224186,657363,4135571,1447319,1074348,561464,653511,276166,93072,20347,6237,959,2148,06-06075-20190810,31,8
County,2019/08/10,06,CA,06001,Alameda County,294297,1377032,7729107,2111163,2301550,838133,1033199,1070630,283302,53144,15513,2487,19986,06-06001-20190810,31,8
County,2019/08/11,06,CA,06085,Santa Clara County,355392,1572460,8728237,2296767,2505012,1069819,1360770,1046447,334004,81196,23002,3260,7960,06-06085-20190811,32,8
County,2019/08/11,06,CA,06081,San Mateo County,144992,621581,3411470,728861,1012406,639886,494038,379510,114286,25759,9685,1332,5707,06-06081-20190811,32,8
County,2019/08/11,06,CA,06075,San Francisco County,229710,651839,3860206,1269974,1055317,573039,609604,239140,83185,20291,6158,1016,2482,06-06075-20190811,32,8
County,2019/08/11,06,CA,06001,Alameda County,313902,1357427,6848798,1794440,2129225,744162,895566,913817,271131,55353,16705,3141,25258,06-06001-20190811,32,8
County,2019/08/12,06,CA,06001,Alameda County,300689,1370640,7175408,1889786,2165259,794605,965852,1000449,274323,42873,12185,2455,27621,06-06001-20190812,32,8
County,2019/08/12,06,CA,06075,San Francisco County,231549,650000,3817042,1231068,1055158,564393,601981,242349,97855,16612,4131,1039,2456,06-06075-20190812,32,8
County,2019/08/12,06,CA,06081,San Mateo County,140494,626079,3485032,758615,996853,642835,541785,401177,110423,19895,6306,1253,5890,06-06081-20190812,32,8
County,2019/08/12,06,CA,06085,Santa Clara County,350834,1577018,8977690,2330897,2508836,1051891,1439306,1218020,335859,66671,16276,2608,7326,06-06085-20190812,32,8
County,2019/08/13,06,CA,06085,Santa Clara County,354659,1573193,9081402,2361676,2614055,984928,1433834,1267692,331656,64346,13995,2523,6697,06-06085-20190813,32,8
County,2019/08/13,06,CA,06081,San Mateo County,143604,622969,3542976,796306,1039511,604918,545482,423127,105947,16687,4750,1011,5237,06-06081-20190813,32,8
County,2019/08/13,06,CA,06075,San Francisco County,234005,647544,3844911,1245565,1072278,583833,594417,230605,95535,15512,4073,915,2178,06-06075-20190813,32,8
County,2019/08/13,06,CA,06001,Alameda County,304424,1366905,7267113,1977082,2096717,784164,1004223,1048247,275873,40059,12014,2534,26200,06-06001-20190813,32,8
County,2019/08/14,06,CA,06085,Santa Clara County,348945,1578907,9541468,2475345,2783913,1035616,1495672,1309176,356358,65398,12544,2067,5379,06-06085-20190814,32,8
County,2019/08/14,06,CA,06081,San Mateo County,139641,626932,3668675,786841,1024220,688328,571737,462193,107536,17571,4929,860,4460,06-06081-20190814,32,8
County,2019/08/14,06,CA,06075,San Francisco County,225839,655710,3952002,1239292,1080203,623332,642125,249355,94531,16932,3648,783,1801,06-06075-20190814,32,8
County,2019/08/14,06,CA,06001,Alameda County,298178,1373151,7827717,2045208,2466743,815072,1018661,1110325,303799,40416,9122,2324,16047,06-06001-20190814,32,8
County,2019/08/15,06,CA,06001,Alameda County,318319,1353010,7404343,1966550,2172319,776456,991368,1110339,309420,43382,11513,2576,20420,06-06001-20190815,32,8
County,2019/08/15,06,CA,06075,San Francisco County,238240,643309,3812746,1231814,1021507,569163,632566,237398,94846,16508,4762,1085,3097,06-06075-20190815,32,8
County,2019/08/15,06,CA,06081,San Mateo County,149245,617328,3399204,730939,1018528,640105,453698,417256,107537,16954,5977,1085,7125,06-06081-20190815,32,8
County,2019/08/15,06,CA,06085,Santa Clara County,361790,1566062,8962124,2324800,2454997,1009054,1482643,1276501,325761,62955,15033,2596,7784,06-06085-20190815,32,8
County,2019/08/16,06,CA,06001,Alameda County,274420,1396909,7816987,2029200,2248200,874960,997948,1233433,345641,53854,14683,2893,16175,06-06001-20190816,32,8
County,2019/08/16,06,CA,06075,San Francisco County,210342,671207,3965437,1239561,1085754,590578,629027,292496,97846,21609,5125,1029,2412,06-06075-20190816,32,8
County,2019/08/16,06,CA,06081,San Mateo County,125798,640775,3721003,822061,1068442,704961,500440,453990,133102,23133,7647,1445,5782,06-06081-20190816,32,8
County,2019/08/16,06,CA,06085,Santa Clara County,301813,1626039,9334359,2370499,2585051,1051186,1546367,1300211,372024,79262,19272,3289,7198,06-06085-20190816,32,8
County,2019/08/17,06,CA,06001,Alameda County,295360,1375969,7810797,2045403,2292144,849169,1038476,1136879,354476,61032,14820,2857,15541,06-06001-20190817,32,8
County,2019/08/17,06,CA,06075,San Francisco County,218853,662696,4033307,1318249,1093870,548192,653002,284185,102118,25120,5371,941,2259,06-06075-20190817,32,8
County,2019/08/17,06,CA,06081,San Mateo County,131877,634696,3859534,905502,1096321,695780,538595,441736,137876,27723,8874,1199,5928,06-06081-20190817,32,8
County,2019/08/17,06,CA,06085,Santa Clara County,330838,1597014,9622673,2556810,2642943,1127431,1545534,1250660,379828,89599,20378,3181,6309,06-06085-20190817,32,8
County,2019/08/18,06,CA,06001,Alameda County,298684,1372645,7287701,1797777,2270622,847850,930155,1035367,305866,61683,16141,3393,18847,06-06001-20190818,33,8
