Level,Date,State FIPS,State Postal Code,County FIPS,County Name,Population Staying at Home,Population Not Staying at Home,Number of Trips,Number of Trips <1,Number of Trips 1-3,Number of Trips 3-5,Number of Trips 5-10,Number of Trips 10-25,Number of Trips 25-50,Number of Trips 50-100,Number of Trips 100-250,Number of Trips 250-500,Number of Trips >=500,Row ID,Week,Month
County,2020/08/22,06,CA,06081,San Mateo County,227968,538605,1701808,442364,439007,189985,245065,231594,96468,25047,14008,4683,13587,06-06081-20200822,33,8
County,2020/08/22,06,CA,06085,Santa Clara County,529940,1397912,4802835,1270628,1279864,571294,707867,565262,268144,99871,22346,7389,10170,06-06085-20200822,33,8
County,2020/08/23,06,CA,06075,San Francisco County,312719,568830,1398329,420994,370814,181100,191291,118152,61010,24723,9870,3318,17057,06-06075-20200823,34,8
County,2020/08/23,06,CA,06081,San Mateo County,255065,511508,1370120,357907,356004,158334,177563,187215,78575,23115,14457,3807,13143,06-06081-20200823,34,8
County,2020/08/23,06,CA,06085,Santa Clara County,603655,1324197,3790885,974800,1017267,459560,592917,440100,191557,77342,22242,6946,8154,06-06085-20200823,34,8
County,2020/08/23,06,CA,06001,Alameda County,508354,1162975,3024100,762660,789012,360781,385483,446597,172370,55342,22299,7809,21747,06-06001-20200823,34,8
County,2020/08/24,06,CA,06001,Alameda County,491558,1179771,3573315,982467,857006,378103,465707,580180,219697,50299,14346,6578,18932,06-06001-20200824,34,8
County,2020/08/24,06,CA,06075,San Francisco County,316419,565130,1512723,481601,384379,201777,208382,124527,63000,22872,6910,3481,15794,06-06075-20200824,34,8
County,2020/08/24,06,CA,06081,San Mateo County,251878,514695,1472969,388569,363848,168132,215444,220236,72950,19509,9345,3669,11267,06-06081-20200824,34,8
County,2020/08/24,06,CA,06085,Santa Clara County,588269,1339583,4220895,1154448,1054066,459543,655860,567516,225014,76994,14004,6189,7261,06-06085-20200824,34,8
County,2020/08/25,06,CA,06075,San Francisco County,309277,572272,1600146,507525,434654,200004,221534,120452,65397,24526,6062,3954,16038,06-06075-20200825,34,8
County,2020/08/25,06,CA,06081,San Mateo County,247524,519049,1555608,417089,394574,173129,227396,222641,79928,19904,8069,2588,10290,06-06081-20200825,34,8
County,2020/08/25,06,CA,06085,Santa Clara County,579888,1347964,4347972,1137847,1101562,505625,677291,587166,241616,72291,12933,4406,7235,06-06085-20200825,34,8
County,2020/08/25,06,CA,06001,Alameda County,485195,1186134,3714414,1001268,907769,400058,460208,625795,231123,50869,14073,6359,16892,06-06001-20200825,34,8
County,2020/08/26,06,CA,06085,Santa Clara County,584169,1343683,4215759,1075127,1056022,464085,682697,594920,247984,73355,13657,3828,4084,06-06085-20200826,34,8
County,2020/08/26,06,CA,06081,San Mateo County,251298,515275,1501214,389014,372468,172380,226892,224467,81559,19833,5634,1817,7150,06-06081-20200826,34,8
County,2020/08/26,06,CA,06075,San Francisco County,322086,559463,1636424,521447,412647,213434,234372,137585,70157,25893,8457,3252,9180,06-06075-20200826,34,8
County,2020/08/26,06,CA,06001,Alameda County,493016,1178313,3598076,927656,884318,388931,478065,607792,226137,49795,18033,5053,12296,06-06001-20200826,34,8
County,2020/08/27,06,CA,06085,Santa Clara County,591032,1336820,4404362,1155794,1068146,517330,705727,607819,249307,79586,14254,3802,2597,06-06085-20200827,34,8
County,2020/08/27,06,CA,06081,San Mateo County,253989,512584,1592819,414562,403870,189752,236347,229405,83264,21371,8254,2195,3799,06-06081-20200827,34,8
County,2020/08/27,06,CA,06075,San Francisco County,328697,552852,1698372,514874,467896,214995,245737,135511,78915,25923,6457,2620,5444,06-06075-20200827,34,8
County,2020/08/27,06,CA,06001,Alameda County,498270,1173059,3614821,934050,870235,399989,460040,636191,225636,56785,17610,5537,8748,06-06001-20200827,34,8
County,2020/08/28,06,CA,06001,Alameda County,492253,1179076,3765546,981932,918774,407744,500543,628450,229637,59970,23688,5738,9070,06-06001-20200828,34,8
County,2020/08/28,06,CA,06075,San Francisco County,323723,557826,1760421,552921,463121,236351,244581,143455,71974,29769,10177,2991,5081,06-06075-20200828,34,8
County,2020/08/28,06,CA,06081,San Mateo County,253498,513075,1642951,436122,407785,185544,241526,243535,89166,21221,11182,3285,3585,06-06081-20200828,34,8
County,2020/08/28,06,CA,06085,Santa Clara County,582980,1344872,4505288,1186126,1112553,508403,706547,625107,251402,87330,19200,5922,2698,06-06085-20200828,34,8
County,2020/08/29,06,CA,06001,Alameda County,506071,1165258,3704227,964632,963590,430230,472759,564060,211290,62517,20194,5089,9866,06-06001-20200829,34,8
County,2020/08/29,06,CA,06075,San Francisco County,328324,553225,1790621,556707,476766,227028,253232,160773,70958,27209,10214,2900,4834,06-06075-20200829,34,8
County,2020/08/29,06,CA,06081,San Mateo County,254544,512029,1620630,411149,435107,200423,219182,220088,91086,26853,10829,2088,3825,06-06081-20200829,34,8
County,2020/08/29,06,CA,06085,Santa Clara County,595038,1332814,4559043,1200516,1189074,532698,711237,567784,235546,92315,21426,6075,2372,06-06085-20200829,34,8
County,2020/08/30,06,CA,06085,Santa Clara County,617058,1310794,4436612,1096294,1393508,489663,625980,486794,216769,93967,23777,7118,2742,06-06085-20200830,35,8
County,2020/08/30,06,CA,06081,San Mateo County,268608,497965,1477994,395256,369680,171199,193361,207190,85283,28136,18942,4339,4608,06-06081-20200830,35,8
County,2020/08/30,06,CA,06075,San Francisco County,334192,547357,1540763,462259,398154,197521,221543,135543,68493,34123,10144,5504,7479,06-06075-20200830,35,8
County,2020/08/30,06,CA,06001,Alameda County,532705,1138624,3256364,836807,836979,370485,425787,485469,197283,60517,24088,6433,12516,06-06001-20200830,35,8
County,2020/08/31,06,CA,06085,Santa Clara County,594719,1333133,4351527,1141528,1073292,497294,667578,601287,259294,87177,16105,4882,3090,06-06085-20200831,35,8
County,2020/08/31,06,CA,06081,San Mateo County,256632,509941,1498018,383010,378994,159041,213345,240095,79451,25444,11177,3238,4223,06-06081-20200831,35,8
County,2020/08/31,06,CA,06075,San Francisco County,331195,550354,1603061,486756,437574,207997,223567,131027,67344,29103,8562,3773,7358,06-06075-20200831,35,8
County,2020/08/31,06,CA,06001,Alameda County,507374,1163955,3406032,910575,814507,365958,423565,577564,225539,52171,17175,5458,13520,06-06001-20200831,35,8
County,2020/09/01,06,CA,06001,Alameda County,501579,1169750,3710564,1007665,899174,401986,467393,618316,237544,50815,15939,4971,6761,06-06001-20200901,35,9
County,2020/09/01,06,CA,06075,San Francisco County,327412,554137,1758058,577981,478074,221416,241700,126176,66257,27290,8606,2773,7785,06-06075-20200901,35,9
County,2020/09/01,06,CA,06081,San Mateo County,253400,513173,1621927,437667,393647,177387,243898,246916,88840,20869,7480,2209,3014,06-06081-20200901,35,9
County,2020/09/01,06,CA,06085,Santa Clara County,582180,1345672,4604012,1234622,1162117,515627,720420,615554,250616,84209,14180,4496,2171,06-06085-20200901,35,9
County,2020/09/02,06,CA,06001,Alameda County,502004,1169325,3873591,1006411,951859,433981,511406,643752,242467,55252,15814,5409,7240,06-06001-20200902,35,9
County,2020/09/02,06,CA,06075,San Francisco County,326027,555522,1802900,565706,486710,234332,254634,145879,72409,26235,8146,2789,6060,06-06075-20200902,35,9
County,2020/09/02,06,CA,06081,San Mateo County,253787,512786,1649200,439271,412856,190782,242635,245558,81604,22182,8284,2952,3076,06-06081-20200902,35,9
County,2020/09/02,06,CA,06085,Santa Clara County,579616,1348236,4708072,1238016,1198391,536199,744184,633842,255694,81370,13919,4673,1784,06-06085-20200902,35,9
County,2020/09/03,06,CA,06001,Alameda County,478607,1192722,4030666,1081627,978713,435152,537606,660764,243307,59299,19670,6418,8110,06-06001-20200903,35,9
County,2020/09/03,06,CA,06075,San Francisco County,319487,562062,1995519,690550,522903,241209,268910,153620,71691,26224,10298,3914,6200,06-06075-20200903,35,9
County,2020/09/03,06,CA,06081,San Mateo County,242451,524122,1703449,450689,431278,192049,245836,252769,86738,24040,12358,3857,3835,06-06081-20200903,35,9
County,2020/09/03,06,CA,06085,Santa Clara County,555049,1372803,4876349,1330193,1207729,554986,758223,657061,262399,82814,15584,5375,1985,06-06085-20200903,35,9
County,2020/09/04,06,CA,06001,Alameda County,487063,1184266,3953378,1034625,978374,442441,507242,645691,236850,65493,26718,8203,7741,06-06001-20200904,35,9
County,2020/09/04,06,CA,06075,San Francisco County,316435,565114,1864708,606033,492485,227529,256944,149232,76202,31459,14258,4533,6033,06-06075-20200904,35,9
County,2020/09/04,06,CA,06081,San Mateo County,243614,522959,1682146,430061,423508,185019,241558,256734,89240,30202,18258,3797,3769,06-06081-20200904,35,9
County,2020/09/04,06,CA,06085,Santa Clara County,564637,1363215,4849308,1281660,1218277,566592,743439,654293,260318,91020,25097,6474,2138,06-06085-20200904,35,9
County,2020/09/05,06,CA,06001,Alameda County,496615,1174714,3814841,1000294,968498,438151,497735,577014,222160,68730,28054,6616,7589,06-06001-20200905,35,9
County,2020/09/05,06,CA,06075,San Francisco County,318692,562857,1814329,569488,459143,240728,281373,133769,76984,31704,11521,3950,5669,06-06075-20200905,35,9
County,2020/09/05,06,CA,06081,San Mateo County,248560,518013,1690077,466402,415613,198144,229864,230649,93444,30867,18412,4120,2562,06-06081-20200905,35,9
County,2020/09/05,06,CA,06085,Santa Clara County,571136,1356716,4737891,1269496,1228233,549756,714316,568178,261936,109332,28123,6323,2198,06-06085-20200905,35,9
County,2020/09/06,06,CA,06001,Alameda County,520338,1150991,3509371,948465,903396,398023,436030,505266,211311,66925,23657,6639,9659,06-06001-20200906,36,9
County,2020/09/06,06,CA,06075,San Francisco County,327894,553655,1690259,498717,454146,215745,246397,145641,77073,28815,14143,4573,5009,06-06075-20200906,36,9
County,2020/09/06,06,CA,06081,San Mateo County,259642,506931,1583002,422502,389806,179747,219403,222880,92909,31318,17114,4200,3123,06-06081-20200906,36,9
County,2020/09/06,06,CA,06085,Santa Clara County,593024,1334828,4282869,1103726,1099514,506882,638964,529838,260126,109036,27753,5170,1860,06-06085-20200906,36,9
County,2020/09/07,06,CA,06075,San Francisco County,328228,553321,1584131,490171,410246,198425,226150,127456,71001,32569,16264,5809,6040,06-06075-20200907,36,9
County,2020/09/07,06,CA,06081,San Mateo County,264465,502108,1525127,398794,393926,172227,204814,206917,84805,29222,24443,6157,3822,06-06081-20200907,36,9
County,2020/09/07,06,CA,06085,Santa Clara County,608478,1319374,4127571,1101327,1095410,486218,599726,470292,228396,105081,30137,8764,2220,06-06085-20200907,36,9
County,2020/09/07,06,CA,06001,Alameda County,537004,1134325,3340623,900050,846592,369864,410541,497606,199393,66566,30967,9342,9702,06-06001-20200907,36,9
County,2020/09/08,06,CA,06075,San Francisco County,331847,549702,1733594,520717,460499,214176,268068,143911,77910,28610,9382,4185,6136,06-06075-20200908,36,9
County,2020/09/08,06,CA,06081,San Mateo County,260918,505655,1603747,407173,401301,177030,240047,252216,85261,23907,9699,3116,3997,06-06081-20200908,36,9
County,2020/09/08,06,CA,06085,Santa Clara County,597428,1330424,4532369,1150104,1104251,529625,725484,652710,258877,86880,16878,5268,2292,06-06085-20200908,36,9
County,2020/09/08,06,CA,06001,Alameda County,512871,1158458,3724653,991968,893546,407159,473456,634520,235700,56796,16985,5287,9236,06-06001-20200908,36,9
County,2020/09/09,06,CA,06085,Santa Clara County,600794,1327058,4584353,1164742,1113407,518009,751470,657469,268125,87970,15938,4694,2529,06-06085-20200909,36,9
County,2020/09/09,06,CA,06081,San Mateo County,262768,503805,1605806,415221,383051,193059,230985,256320,90550,22790,7980,2992,2858,06-06081-20200909,36,9
County,2020/09/09,06,CA,06075,San Francisco County,334606,546943,1789399,598397,454439,223801,245179,143169,76887,28755,8679,4112,5981,06-06075-20200909,36,9
County,2020/09/09,06,CA,06001,Alameda County,518667,1152662,3770835,958417,930283,403050,477874,661302,247673,61220,16328,5256,9432,06-06001-20200909,36,9
County,2020/09/10,06,CA,06085,Santa Clara County,596038,1331814,4532050,1189645,1074103,520148,741591,631285,266543,85455,16101,4983,2196,06-06085-20200910,36,9
County,2020/09/10,06,CA,06081,San Mateo County,259207,507366,1544881,381415,385038,176446,233721,244452,86650,20929,9969,2771,3490,06-06081-20200910,36,9
County,2020/09/10,06,CA,06075,San Francisco County,330124,551425,1743007,568580,443598,215627,253143,138471,75140,29431,9560,3024,6433,06-06075-20200910,36,9
County,2020/09/10,06,CA,06001,Alameda County,508726,1162603,3709436,949130,911863,397829,466839,656262,240486,56650,15757,5276,9344,06-06001-20200910,36,9
County,2020/09/11,06,CA,06085,Santa Clara County,586704,1341148,4638433,1119915,1158705,545076,770069,661570,269798,86939,18619,5696,2046,06-06085-20200911,36,9
County,2020/09/11,06,CA,06081,San Mateo County,257016,509557,1683765,439129,416987,197130,244878,252776,89907,22448,14432,2875,3203,06-06081-20200911,36,9
County,2020/09/11,06,CA,06075,San Francisco County,329280,552269,1859028,562527,508088,229463,274959,150096,82801,29873,9648,3928,7645,06-06075-20200911,36,9
County,2020/09/11,06,CA,06001,Alameda County,503170,1168159,3860386,946810,980246,427071,500269,670203,239095,59973,21302,6024,9393,06-06001-20200911,36,9
County,2020/09/12,06,CA,06001,Alameda County,527522,1143807,3458157,850103,881818,410782,467742,545272,211820,58362,17803,5965,8490,06-06001-20200912,36,9
County,2020/09/12,06,CA,06085,Santa Clara County,611865,1315987,4377843,1138144,1116351,536370,710082,524510,232456,92994,20282,4553,2101,06-06085-20200912,36,9
County,2020/09/12,06,CA,06081,San Mateo County,267523,499050,1564873,414390,399706,174024,221582,219635,93158,23778,12628,2617,3355,06-06081-20200912,36,9
County,2020/09/12,06,CA,06075,San Francisco County,334565,546984,1715842,548047,452490,202198,248500,145078,71732,27854,10371,3678,5894,06-06075-20200912,36,9
County,2020/09/13,06,CA,06001,Alameda County,499748,1171581,3288415,740915,844818,381797,457734,542473,212021,74224,19028,6120,9285,06-06001-20200913,37,9
County,2020/09/13,06,CA,06075,San Francisco County,314586,566963,1599032,438312,442368,215251,231255,134419,83711,35332,9147,3579,5658,06-06075-20200913,37,9
County,2020/09/13,06,CA,06081,San Mateo County,251248,515325,1438444,333483,359917,177224,219501,207783,92487,28033,13784,3093,3139,06-06081-20200913,37,9
County,2020/09/13,06,CA,06085,Santa Clara County,577226,1350626,4223430,1001566,1115479,514349,670322,546198,240766,109005,18533,5151,2061,06-06085-20200913,37,9
County,2020/09/14,06,CA,06001,Alameda County,521102,1150227,3736043,906876,929699,431217,495737,649822,238784,55109,15771,5092,7936,06-06001-20200914,37,9
County,2020/09/14,06,CA,06075,San Francisco County,335567,545982,1731043,518462,460453,240743,250179,137842,75788,30126,7988,3664,5798,06-06075-20200914,37,9
County,2020/09/14,06,CA,06081,San Mateo County,263738,502835,1661646,467207,388705,187795,238485,248602,93492,20507,10307,2736,3810,06-06081-20200914,37,9
County,2020/09/14,06,CA,06085,Santa Clara County,605149,1322703,4587115,1168963,1161806,519171,725401,649089,251470,87597,16441,5269,1908,06-06085-20200914,37,9
County,2020/09/15,06,CA,06085,Santa Clara County,593534,1334318,4624834,1185646,1139984,540467,746368,654680,246890,89033,14507,4930,2329,06-06085-20200915,37,9
County,2020/09/15,06,CA,06081,San Mateo County,257461,509112,1634325,419406,391194,196475,233629,260864,94807,22576,9500,1871,4003,06-06081-20200915,37,9
County,2020/09/15,06,CA,06075,San Francisco County,330418,551131,1769987,539316,500102,231886,246292,132712,74383,29299,7067,2526,6404,06-06075-20200915,37,9
County,2020/09/15,06,CA,06001,Alameda County,510517,1160812,3760748,961074,911812,408756,501595,650023,240430,58272,14962,4424,9400,06-06001-20200915,37,9
County,2020/09/16,06,CA,06085,Santa Clara County,594830,1333022,4669748,1142136,1160111,542317,765538,666816,279391,91600,13922,5330,2587,06-06085-20200916,37,9
County,2020/09/16,06,CA,06081,San Mateo County,254188,512385,1638050,413486,399235,187222,245890,259518,96564,21310,8533,2704,3588,06-06081-20200916,37,9
County,2020/09/16,06,CA,06075,San Francisco County,328625,552924,1725445,514864,460841,226197,256584,139267,81489,29967,5948,4277,6011,06-06075-20200916,37,9
County,2020/09/16,06,CA,06001,Alameda County,506552,1164777,3753142,910554,910306,414239,508946,666079,258165,53920,15754,4909,10270,06-06001-20200916,37,9
County,2020/09/17,06,CA,06085,Santa Clara County,583536,1344316,4678917,1170081,1167728,553794,749202,660392,264510,87639,17314,5303,2954,06-06085-20200917,37,9
County,2020/09/17,06,CA,06081,San Mateo County,252138,514435,1657695,421351,400588,192409,255709,254628,95921,23189,7937,2389,3574,06-06081-20200917,37,9
County,2020/09/17,06,CA,06075,San Francisco County,328700,552849,1751888,508734,481582,227953,267469,143041,77212,26559,9218,3356,6764,06-06075-20200917,37,9
County,2020/09/17,06,CA,06001,Alameda County,502117,1169212,3768286,905987,948533,423031,499119,650922,249936,58085,18915,5224,8534,06-06001-20200917,37,9
County,2020/09/18,06,CA,06075,San Francisco County,322419,559130,1845025,543709,490215,259333,274391,147450,78535,30725,9768,3719,7180,06-06075-20200918,37,9
County,2020/09/18,06,CA,06081,San Mateo County,252557,514016,1820239,532874,444110,196011,243269,258130,97004,25910,16195,3248,3488,06-06081-20200918,37,9
County,2020/09/18,06,CA,06085,Santa Clara County,575293,1352559,4912987,1242251,1234204,569937,779891,680868,278623,95278,24056,5306,2573,06-06085-20200918,37,9
County,2020/09/18,06,CA,06001,Alameda County,498008,1173321,3927517,946688,991604,449256,534436,656157,249542,61809,23744,5979,8302,06-06001-20200918,37,9
County,2020/09/19,06,CA,06001,Alameda County,507771,1163558,3883459,1008776,991881,465535,518328,573145,228778,61450,21428,5477,8661,06-06001-20200919,37,9
County,2020/09/19,06,CA,06075,San Francisco County,323343,558206,1826981,560248,492984,232519,250605,154283,81567,32846,10881,3969,7079,06-06075-20200919,37,9
County,2020/09/19,06,CA,06081,San Mateo County,256182,510391,1775049,484788,446887,201594,247006,255899,91905,27035,14043,3155,2737,06-06081-20200919,37,9
County,2020/09/19,06,CA,06085,Santa Clara County,584976,1342876,5173186,1428562,1342204,579220,788874,620120,276022,106181,24372,5238,2393,06-06085-20200919,37,9
County,2020/09/20,06,CA,06085,Santa Clara County,572786,1355066,4469421,1199642,1210200,536748,647581,514933,234696,93719,24624,5252,2026,06-06085-20200920,38,9
County,2020/09/20,06,CA,06081,San Mateo County,246412,520161,1587226,433992,407692,180272,209317,219181,90475,26131,13980,3873,2313,06-06081-20200920,38,9
County,2020/09/20,06,CA,06075,San Francisco County,324919,556630,1753632,563620,467464,223778,238755,144312,65637,29092,11198,3497,6279,06-06075-20200920,38,9
County,2020/09/20,06,CA,06001,Alameda County,509244,1162085,3504951,926188,916455,406344,444745,515112,201088,61331,22071,6089,5528,06-06001-20200920,38,9
County,2020/09/21,06,CA,06001,Alameda County,517448,1153881,3867054,1007503,963155,435796,514122,652366,226913,45097,15597,4549,1956,06-06001-20200921,38,9
County,2020/09/21,06,CA,06075,San Francisco County,345514,536035,1889894,626469,517152,239413,252384,144252,69900,25210,7318,2559,5237,06-06075-20200921,38,9
County,2020/09/21,06,CA,06081,San Mateo County,256594,509979,1689287,474897,431893,184096,237418,249740,75717,20454,9392,3333,2347,06-06081-20200921,38,9
County,2020/09/21,06,CA,06085,Santa Clara County,599930,1327922,4732422,1268068,1176878,547710,752326,649643,247844,72468,12648,3464,1373,06-06085-20200921,38,9
County,2020/09/22,06,CA,06001,Alameda County,481105,1190224,4066581,1085709,993952,447532,517847,709693,242749,49064,14137,4142,1756,06-06001-20200922,38,9
County,2020/09/22,06,CA,06075,San Francisco County,325829,555720,1912732,599987,539148,246674,271766,150982,70417,19302,6021,2212,6223,06-06075-20200922,38,9
County,2020/09/22,06,CA,06081,San Mateo County,241192,525381,1775175,527203,426891,194239,258666,255467,84263,18673,6391,1731,1651,06-06081-20200922,38,9
County,2020/09/22,06,CA,06085,Santa Clara County,569045,1358807,4929588,1342588,1251675,562025,765099,672226,254946,67705,8330,3259,1735,06-06085-20200922,38,9
County,2020/09/23,06,CA,06075,San Francisco County,319756,561793,2019499,628576,570658,272055,285067,157778,68258,23517,5779,2379,5432,06-06075-20200923,38,9
County,2020/09/23,06,CA,06081,San Mateo County,234706,531867,1867708,527013,465035,207476,275501,278345,82270,19835,7641,2286,2306,06-06081-20200923,38,9
County,2020/09/23,06,CA,06085,Santa Clara County,541823,1386029,5134173,1372597,1299969,562220,812576,729329,269051,73801,9371,3536,1723,06-06085-20200923,38,9
County,2020/09/23,06,CA,06001,Alameda County,466068,1205261,4187626,1134658,1036781,443781,541567,713851,250453,46637,13981,4148,1769,06-06001-20200923,38,9
County,2020/09/24,06,CA,06001,Alameda County,464727,1206602,4081055,1053109,991809,462563,541634,730808,232938,44571,15713,4635,3275,06-06001-20200924,38,9
County,2020/09/24,06,CA,06085,Santa Clara County,539042,1388810,5071196,1326082,1250879,584999,819249,725779,271780,74480,12354,3844,1750,06-06085-20200924,38,9
County,2020/09/24,06,CA,06081,San Mateo County,233131,533442,1785775,492325,438535,188659,262094,284095,85950,20120,9486,1998,2513,06-06081-20200924,38,9
County,2020/09/24,06,CA,06075,San Francisco County,321032,560517,1990163,626595,553619,266216,277593,155877,69153,25323,7894,2069,5824,06-06075-20200924,38,9
County,2020/09/25,06,CA,06001,Alameda County,452985,1218344,4285114,1096831,1048436,483002,582009,743977,253019,50663,20520,4809,1848,06-06001-20200925,38,9
County,2020/09/25,06,CA,06075,San Francisco County,310089,571460,2127774,688031,596767,270231,301571,160330,68830,24630,10603,2039,4742,06-06075-20200925,38,9
County,2020/09/25,06,CA,06081,San Mateo County,222106,544467,1908871,520672,491767,205313,273179,284773,92823,22216,13314,3400,1414,06-06081-20200925,38,9
County,2020/09/25,06,CA,06085,Santa Clara County,517703,1410149,5280296,1385689,1312381,621059,847268,745070,268910,76717,16578,5256,1368,06-06085-20200925,38,9
County,2020/09/26,06,CA,06001,Alameda County,485314,1186015,4116821,1055881,1063648,500430,542166,630631,237282,59569,19529,5818,1867,06-06001-20200926,38,9
County,2020/09/26,06,CA,06075,San Francisco County,318892,562657,2127968,689683,567495,267991,307488,180089,70896,29843,7867,1613,5003,06-06075-20200926,38,9
County,2020/09/26,06,CA,06081,San Mateo County,238835,527738,1862405,513545,474225,199661,260319,269629,95301,31082,14060,3040,1543,06-06081-20200926,38,9
County,2020/09/26,06,CA,06085,Santa Clara County,549191,1378661,5223898,1408061,1396925,603310,783670,634660,287943,85364,18157,4686,1122,06-06085-20200926,38,9
County,2020/09/27,06,CA,06075,San Francisco County,315281,566268,1912234,615807,526651,247872,253657,151498,66020,31073,11648,2870,5138,06-06075-20200927,39,9
County,2020/09/27,06,CA,06081,San Mateo County,234457,532116,1760425,494168,448872,196364,252434,235243,83948,26435,17399,3534,2028,06-06081-20200927,39,9
County,2020/09/27,06,CA,06085,Santa Clara County,562565,1365287,4803861,1308384,1286868,570459,699382,559050,265107,84780,21756,6157,1918,06-06085-20200927,39,9
County,2020/09/27,06,CA,06001,Alameda County,495723,1175606,3770186,1014429,1007239,432881,480594,539114,209953,55282,22879,5702,2113,06-06001-20200927,39,9
County,2020/09/28,06,CA,06001,Alameda County,485525,1185804,4031395,1052417,987341,457742,520038,689938,249531,51828,15552,5117,1891,06-06001-20200928,39,9
County,2020/09/28,06,CA,06075,San Francisco County,324577,556972,1928929,601185,534319,265774,280642,138383,72662,22309,6856,1471,5328,06-06075-20200928,39,9
County,2020/09/28,06,CA,06081,San Mateo County,233416,533157,1800342,487097,470348,201910,261146,263507,78460,22197,11303,2227,2147,06-06081-20200928,39,9
County,2020/09/28,06,CA,06085,Santa Clara County,553211,1374641,5001720,1301542,1297810,593791,799836,675001,242615,73043,12246,4444,1392,06-06085-20200928,39,9
County,2020/09/29,06,CA,06075,San Francisco County,320259,561290,1840010,564191,495119,241864,252763,173862,74860,26808,5908,2440,2195,06-06075-20200929,39,9
County,2020/09/29,06,CA,06081,San Mateo County,240180,526393,1684012,403658,431214,202220,250737,266725,95696,23908,8087,814,953,06-06081-20200929,39,9
County,2020/09/29,06,CA,06085,Santa Clara County,556288,1371564,4548750,1096338,1117270,523307,754428,659031,293773,89644,10800,2972,1187,06-06085-20200929,39,9
County,2020/09/29,06,CA,06001,Alameda County,481946,1189383,3741658,930524,897126,415127,507305,662592,249850,59212,13983,3497,2442,06-06001-20200929,39,9
County,2020/09/30,06,CA,06075,San Francisco County,303909,577640,1835349,535347,504127,253014,252236,176999,71013,31808,6190,2386,2229,06-06075-20200930,39,9
County,2020/09/30,06,CA,06081,San Mateo County,242146,524427,1725117,422444,428527,205162,264169,263734,107061,23063,7836,2179,942,06-06081-20200930,39,9
County,2020/09/30,06,CA,06085,Santa Clara County,558164,1369688,4665765,1132358,1169547,537516,769398,666145,284929,93014,9211,2643,1004,06-06085-20200930,39,9
County,2020/09/30,06,CA,06001,Alameda County,482121,1189208,3765175,912717,898844,426226,498920,692891,259043,57647,13343,3364,2180,06-06001-20200930,39,9
