Day,Min,Avg,Max,# Lane Points,% Observed
8/16/2019 0:00,"20,605,015.04","20,605,015.04","20,605,015.04",548928,66.50
8/17/2019 0:00,"18,796,593.68","18,796,593.68","18,796,593.68",547022,57.80
8/18/2019 0:00,"16,735,198.03","16,735,198.03","16,735,198.03",548928,47.10
8/19/2019 0:00,"19,429,799.64","19,429,799.64","19,429,799.64",548928,70.10
8/20/2019 0:00,"19,348,447.63","19,348,447.63","19,348,447.63",548928,68.50
8/21/2019 0:00,"19,569,568.38","19,569,568.38","19,569,568.38",548928,67.80
8/22/2019 0:00,"19,781,458.34","19,781,458.34","19,781,458.34",546648,68.60
8/23/2019 0:00,"20,590,616.68","20,590,616.68","20,590,616.68",548928,69.70
8/24/2019 0:00,"18,689,000.23","18,689,000.23","18,689,000.23",548928,70.10
8/25/2019 0:00,"16,410,619.30","16,410,619.30","16,410,619.30",548928,20.30
8/26/2019 0:00,"19,133,165.65","19,133,165.65","19,133,165.65",548928,0.00
8/27/2019 0:00,"18,985,714.63","18,985,714.63","18,985,714.63",548928,53.80
8/28/2019 0:00,"19,415,433.88","19,415,433.88","19,415,433.88",548928,70.30
8/29/2019 0:00,"20,175,828.05","20,175,828.05","20,175,828.05",548928,68.30
8/30/2019 0:00,"20,649,064.60","20,649,064.60","20,649,064.60",548928,70.60
8/31/2019 0:00,"17,971,126.92","17,971,126.92","17,971,126.92",548162,70.50
9/1/2019 0:00,"16,016,863.18","16,016,863.18","16,016,863.18",548928,70.70
9/2/2019 0:00,"14,952,077.24","14,952,077.24","14,952,077.24",548928,68.20
9/3/2019 0:00,"19,173,396.13","19,173,396.13","19,173,396.13",548928,70.70
9/4/2019 0:00,"19,365,524.45","19,365,524.45","19,365,524.45",548928,71.10
9/5/2019 0:00,"19,678,372.20","19,678,372.20","19,678,372.20",548928,70.40
9/6/2019 0:00,"20,588,014.49","20,588,014.49","20,588,014.49",548928,70.40
9/7/2019 0:00,"18,167,474.18","18,167,474.18","18,167,474.18",548928,67.70
9/8/2019 0:00,"15,839,597.25","15,839,597.25","15,839,597.25",548928,70.60
9/9/2019 0:00,"19,036,740.65","19,036,740.65","19,036,740.65",548928,70.70
9/10/2019 0:00,"19,353,760.29","19,353,760.29","19,353,760.29",548928,71.10
9/11/2019 0:00,"19,551,394.93","19,551,394.93","19,551,394.93",548351,64.70
9/12/2019 0:00,"19,872,681.26","19,872,681.26","19,872,681.26",548928,67.50
9/13/2019 0:00,"20,223,540.09","20,223,540.09","20,223,540.09",548928,71.10
9/14/2019 0:00,"18,560,889.46","18,560,889.46","18,560,889.46",548928,70.70
9/15/2019 0:00,"16,391,719.86","16,391,719.86","16,391,719.86",548928,68.20
9/16/2019 0:00,"18,651,972.54","18,651,972.54","18,651,972.54",548928,67.90
9/17/2019 0:00,"19,397,946.64","19,397,946.64","19,397,946.64",548928,48.20
9/18/2019 0:00,"19,375,930.79","19,375,930.79","19,375,930.79",548616,70.40
